BBL,Calendar Year,Fuel Oil,Electricity,Natural Gas,Others
3012270036,2022,0.0,62.96742045799999,234.06107037799998,0.0
3023410001,2022,0.0,55.61478236799999,0.0,0.0
3023680001,2022,0.0,8.297254868,0.0,0.0
3023780011,2022,0.0,103.44724015199999,0.0,0.0
3027320005,2022,0.0,72.1953930318,13.165968999999999,0.0
1018810029,2022,0.0,85.87748366599999,187.10651937799997,0.0
1020020101,2022,0.0,58.032238459999995,268.274548311,0.0
1021360167,2022,577.337266012,147.50958182579998,15.046063,0.0
3005230018,2022,0.0,152.6944269918,222.424685311,0.0
1007590001,2022,0.0,234.34324074979997,332.90410731099996,0.0
4156650001,2022,153.708917016,33.909112776,302.220819212,0.0
4156610012,2022,145.422947519,154.6148684438,374.36803498,0.0
4017590030,2022,55.374002958,82.53997256599999,177.97161,0.0
4098200049,2022,52.36622713199999,67.430149586,196.953124,0.0
4097640082,2022,71.674570824,99.26624897399999,231.240950622,0.0
4098200038,2022,44.050551371999994,63.85019936799999,213.69339599999998,0.0
4015560033,2022,66.567394098,61.86676419999999,157.14719493299998,0.0
4015120026,2022,83.27862526199999,101.04885555199999,320.970258445,0.0
4015560043,2022,67.53106289499999,78.82623294199999,200.77173299999998,0.0
3029500001,2022,0.0,634.1134699935999,26.624043,0.0
3028020014,2022,0.0,109.11898628799999,11.694822,0.0
4005920008,2022,0.0,30.686897513999998,141.90990937799998,0.0
3002297501,2022,0.0,75.47658543799999,125.80165699999999,0.0
1008880051,2022,0.0,66.11392767599999,2.883873,0.0
3019610006,2022,0.0,26.827232079999998,96.915128,0.0
5024507509,2022,0.0,572.7642078393999,6.877745,0.0
4049720057,2022,0.0,43.030487267999995,40.422015689,0.0
1010320048,2022,0.0,292.53120083159996,0.0,0.0
2022820075,2022,0.0,37.859801239999996,40.113983,0.0
2022830040,2022,0.0,81.55201148799999,124.388931,0.0
1020320055,2022,0.0,102.42142505199999,436.898766445,0.0
1020670012,2022,0.0,38.363750968,212.36564068899997,0.0
1022410024,2022,0.0,119.2664359458,338.53376731099996,0.0
1022280014,2022,0.0,47.199631004,161.295075311,0.0
1022280001,2022,0.0,38.515167055999996,128.026960689,0.0
1018810032,2022,0.0,14.144978861999999,1.75263,0.0
